Time,Speed,Vehicle Category,Road ID,Treatment or Control,Speed Limit,Additional Markings,Street Lights,AB or BA,Estimated Reading Angle
7:15,24,Compact,2,T,35,TRUE,TRUE,AB,
7:15,13,Compact,2,T,35,TRUE,TRUE,AB,
7:50,53,SUV,5,C,50,FALSE,FALSE,AB,
7:50,55,SUV,5,C,50,FALSE,FALSE,AB,
7:50,48,SUV,5,C,50,FALSE,FALSE,AB,
7:50,54,SUV,5,C,50,FALSE,FALSE,AB,
7:50,46,SUV,5,C,50,FALSE,FALSE,AB,
7:50,41,Sedan,5,C,50,FALSE,FALSE,AB,
7:50,46,SUV,5,C,50,FALSE,FALSE,AB,
7:50,46,SUV,5,C,50,FALSE,FALSE,AB,
7:50,46,SUV,5,C,50,FALSE,FALSE,AB,
7:50,46,Sedan,5,C,50,FALSE,FALSE,AB,
7:50,49,Sedan,5,C,50,FALSE,FALSE,AB,
7:50,62,Sedan,5,C,50,FALSE,FALSE,AB,
7:50,47,SUV,5,C,50,FALSE,FALSE,AB,
7:50,40,Sedan,5,C,50,FALSE,FALSE,AB,
7:50,49,SUV,5,C,50,FALSE,FALSE,AB,
7:50,49,SUV,5,C,50,FALSE,FALSE,AB,
7:50,48,Sedan,5,C,50,FALSE,FALSE,AB,
7:50,53,Sedan,5,C,50,FALSE,FALSE,AB,
7:50,52,Compact,5,C,50,FALSE,FALSE,AB,
7:50,54,SUV,5,C,50,FALSE,FALSE,AB,
7:50,54,SUV,5,C,50,FALSE,FALSE,AB,
7:50,58,Sedan,5,C,50,FALSE,FALSE,AB,
7:50,51,Sedan,5,C,50,FALSE,FALSE,AB,
7:50,53,Sedan,5,C,50,FALSE,FALSE,AB,
7:50,54,SUV,5,C,50,FALSE,FALSE,AB,
7:50,45,SUV,5,C,50,FALSE,FALSE,AB,
7:50,56,SUV,5,C,50,FALSE,FALSE,AB,
7:50,47,Truck,5,C,50,FALSE,FALSE,AB,
7:50,42,Sedan,5,C,50,FALSE,FALSE,AB,
7:50,49,Sedan,5,C,50,FALSE,FALSE,AB,
7:50,44,Sedan,5,C,50,FALSE,FALSE,AB,
7:50,49,SUV,5,C,50,FALSE,FALSE,AB,
7:50,61,Sedan,5,C,50,FALSE,FALSE,AB,
7:50,53,Sedan,5,C,50,FALSE,FALSE,AB,
7:50,50,SUV,5,C,50,FALSE,FALSE,AB,
7:50,59,SUV,5,C,50,FALSE,FALSE,AB,
7:50,51,SUV,5,C,50,FALSE,FALSE,AB,
7:50,42,SUV,5,C,50,FALSE,FALSE,AB,
7:50,48,Truck,5,C,50,FALSE,FALSE,AB,
7:50,50,Truck,5,C,50,FALSE,FALSE,AB,
7:50,45,SUV,5,C,50,FALSE,FALSE,AB,
7:50,50,Sedan,5,C,50,FALSE,FALSE,AB,
7:50,49,SUV,5,C,50,FALSE,FALSE,AB,
7:50,49,Commerical,5,C,50,FALSE,FALSE,AB,
7:50,59,Sedan,5,C,50,FALSE,FALSE,AB,
7:50,60,Motorcycle,5,C,50,FALSE,FALSE,AB,
7:50,53,Sedan,5,C,50,FALSE,FALSE,AB,
7:50,52,SUV,5,C,50,FALSE,FALSE,AB,
7:50,50,Sedan,5,C,50,FALSE,FALSE,AB,
7:50,54,Sedan,5,C,50,FALSE,FALSE,AB,
7:50,57,Truck,5,C,50,FALSE,FALSE,AB,
8:30,53,SUV,5,T,50,FALSE,FALSE,AB,
8:30,47,Truck,5,T,50,FALSE,FALSE,AB,
8:30,54,SUV,5,T,50,FALSE,FALSE,AB,
8:30,50,Compact,5,T,50,FALSE,FALSE,AB,
8:30,50,Sedan,5,T,50,FALSE,FALSE,AB,
8:30,49,Compact,5,T,50,FALSE,FALSE,AB,
8:30,53,Compact,5,T,50,FALSE,FALSE,AB,
8:30,61,Sedan,5,T,50,FALSE,FALSE,AB,
8:30,43,Truck,5,T,50,FALSE,FALSE,AB,
8:30,47,Sedan,5,T,50,FALSE,FALSE,AB,
8:30,47,SUV,5,T,50,FALSE,FALSE,AB,
8:30,39,Compact,5,T,50,FALSE,FALSE,AB,
8:30,49,SUV,5,T,50,FALSE,FALSE,AB,
8:30,54,Sedan,5,T,50,FALSE,FALSE,AB,
8:30,61,Sedan,5,T,50,FALSE,FALSE,AB,
8:30,44,SUV,5,T,50,FALSE,FALSE,AB,
8:30,47,Truck,5,T,50,FALSE,FALSE,AB,
8:30,30,SUV,5,T,50,FALSE,FALSE,AB,
8:30,58,Sedan,5,T,50,FALSE,FALSE,AB,
8:30,45,Sedan,5,T,50,FALSE,FALSE,AB,
8:30,50,Sedan,5,T,50,FALSE,FALSE,AB,
8:30,50,Sedan,5,T,50,FALSE,FALSE,AB,
8:30,47,SUV,5,T,50,FALSE,FALSE,AB,
8:30,59,SUV,5,T,50,FALSE,FALSE,AB,
8:30,46,SUV,5,T,50,FALSE,FALSE,AB,
8:30,56,Sedan,5,T,50,FALSE,FALSE,AB,
8:30,45,Sedan,5,T,50,FALSE,FALSE,AB,
8:30,54,Sedan,5,T,50,FALSE,FALSE,AB,
8:30,45,Sedan,5,T,50,FALSE,FALSE,AB,
8:30,46,Sedan,5,T,50,FALSE,FALSE,AB,
8:30,50,Sedan,5,T,50,FALSE,FALSE,AB,
8:30,45,Compact,5,T,50,FALSE,FALSE,AB,
8:30,55,Sedan,5,T,50,FALSE,FALSE,AB,
8:30,47,Sedan,5,T,50,FALSE,FALSE,AB,
8:30,49,SUV,5,T,50,FALSE,FALSE,AB,
8:30,48,Sedan,5,T,50,FALSE,FALSE,AB,
8:30,46,Commerical,5,T,50,FALSE,FALSE,AB,
8:30,49,SUV,5,T,50,FALSE,FALSE,AB,
8:30,49,SUV,5,T,50,FALSE,FALSE,BA,
8:30,49,Sedan,5,T,50,FALSE,FALSE,BA,
8:30,51,SUV,5,T,50,FALSE,FALSE,BA,
8:30,54,Sedan,5,T,50,FALSE,FALSE,BA,
8:30,49,Sedan,5,T,50,FALSE,FALSE,BA,
8:30,53,SUV,5,T,50,FALSE,FALSE,BA,
8:30,52,Sedan,5,T,50,FALSE,FALSE,BA,
8:30,53,Compact,5,T,50,FALSE,FALSE,BA,
8:30,39,Truck,5,T,50,FALSE,FALSE,BA,
8:30,46,Truck,5,T,50,FALSE,FALSE,BA,
8:30,52,Sedan,5,T,50,FALSE,FALSE,BA,
8:30,45,Truck,5,T,50,FALSE,FALSE,BA,
8:30,45,Sedan,5,T,50,FALSE,FALSE,BA,
8:30,35,Sedan,5,T,50,FALSE,FALSE,BA,
8:30,51,Truck,5,T,50,FALSE,FALSE,BA,
8:30,55,SUV,5,T,50,FALSE,FALSE,BA,
8:30,54,Sedan,5,T,50,FALSE,FALSE,BA,
8:30,45,Sedan,5,T,50,FALSE,FALSE,BA,
8:30,42,Truck,5,T,50,FALSE,FALSE,BA,
8:30,45,SUV,5,T,50,FALSE,FALSE,BA,
8:30,44,Truck,5,T,50,FALSE,FALSE,BA,
8:30,43,SUV,5,T,50,FALSE,FALSE,BA,
8:30,49,Truck,5,T,50,FALSE,FALSE,BA,
8:30,53,Truck,5,T,50,FALSE,FALSE,BA,
8:30,54,Van ,5,T,50,FALSE,FALSE,BA,
8:30,53,Truck,5,T,50,FALSE,FALSE,BA,
8:30,49,Truck,5,T,50,FALSE,FALSE,BA,
8:30,53,Sedan,5,T,50,FALSE,FALSE,BA,
8:30,49,Sedan,5,T,50,FALSE,FALSE,BA,
8:30,54,Sedan,5,T,50,FALSE,FALSE,BA,
8:30,49,Sedan,5,T,50,FALSE,FALSE,BA,
8:30,48,Sedan,5,T,50,FALSE,FALSE,BA,
8:30,54,Sedan,5,T,50,FALSE,FALSE,BA,
8:30,42,Sedan,5,T,50,FALSE,FALSE,BA,
8:30,41,Compact,5,T,50,FALSE,FALSE,BA,
8:30,47,SUV,5,T,50,FALSE,FALSE,BA,
8:30,42,Compact,5,T,50,FALSE,FALSE,BA,
8:30,44,Sedan,5,T,50,FALSE,FALSE,BA,
9:00,40,Commerical,5,C,50,FALSE,FALSE,BA,
9:00,50,Sedan,5,C,50,FALSE,FALSE,BA,
9:00,55,SUV,5,C,50,FALSE,FALSE,BA,
9:00,52,SUV,5,C,50,FALSE,FALSE,BA,
9:00,50,SUV,5,C,50,FALSE,FALSE,BA,
9:00,53,SUV,5,C,50,FALSE,FALSE,BA,
9:00,54,Truck,5,C,50,FALSE,FALSE,BA,
9:00,59,Truck,5,C,50,FALSE,FALSE,BA,
9:00,68,SUV,5,C,50,FALSE,FALSE,BA,
9:00,49,Sedan,5,C,50,FALSE,FALSE,BA,
9:00,51,Sedan,5,C,50,FALSE,FALSE,BA,
9:00,42,Truck,5,C,50,FALSE,FALSE,BA,
9:00,42,Sedan,5,C,50,FALSE,FALSE,BA,
9:00,53,SUV,5,C,50,FALSE,FALSE,BA,
9:00,42,SUV,5,C,50,FALSE,FALSE,BA,
9:00,45,Sedan,5,C,50,FALSE,FALSE,BA,
9:00,55,Truck,5,C,50,FALSE,FALSE,BA,
9:00,58,Sedan,5,C,50,FALSE,FALSE,BA,
9:00,55,SUV,5,C,50,FALSE,FALSE,BA,
9:00,42,SUV,5,C,50,FALSE,FALSE,BA,
9:00,45,SUV,5,C,50,FALSE,FALSE,BA,
9:00,45,SUV,5,C,50,FALSE,FALSE,BA,
9:00,42,SUV,5,C,50,FALSE,FALSE,BA,
9:00,42,Sedan,5,C,50,FALSE,FALSE,BA,
9:00,51,Compact,5,C,50,FALSE,FALSE,BA,
9:00,50,SUV,5,C,50,FALSE,FALSE,BA,
9:00,54,Truck,5,C,50,FALSE,FALSE,BA,
9:00,46,SUV,5,C,50,FALSE,FALSE,BA,
9:00,44,Sedan,5,C,50,FALSE,FALSE,BA,
9:00,42,Sedan,5,C,50,FALSE,FALSE,BA,
9:00,53,Sedan,5,C,50,FALSE,FALSE,BA,
9:00,54,Sedan,5,C,50,FALSE,FALSE,BA,
9:00,50,SUV,5,C,50,FALSE,FALSE,BA,
9:00,52,Truck,5,C,50,FALSE,FALSE,BA,
9:00,53,Sedan,5,C,50,FALSE,FALSE,BA,
9:00,47,SUV,5,C,50,FALSE,FALSE,BA,
9:00,44,SUV,5,C,50,FALSE,FALSE,BA,
9:00,50,Truck,5,C,50,FALSE,FALSE,BA,
9:00,56,Sedan,5,C,50,FALSE,FALSE,BA,
9:00,56,SUV,5,C,50,FALSE,FALSE,BA,
7:15,17,Sedan,2,T,35,TRUE,TRUE,BA,
7:15,17,Sedan,2,T,35,TRUE,TRUE,BA,
7:15,16,Sedan,2,T,35,TRUE,TRUE,BA,
7:15,21,Compact,2,T,35,TRUE,TRUE,BA,
7:15,18,SUV,2,T,35,TRUE,TRUE,BA,
7:15,19,SUV,2,T,35,TRUE,TRUE,BA,
7:15,20,Sedan,2,T,35,TRUE,TRUE,BA,
7:15,21,SUV,2,T,35,TRUE,TRUE,BA,
7:15,19,Sedan,2,T,35,TRUE,TRUE,BA,
7:15,15,SUV,2,T,35,TRUE,TRUE,BA,
7:15,20,Sedan,2,T,35,TRUE,TRUE,BA,
7:15,18,SUV,2,T,35,TRUE,TRUE,BA,
7:15,16,SUV,2,T,35,TRUE,TRUE,BA,
7:15,19,Truck,2,T,35,TRUE,TRUE,BA,
7:15,16,Sedan,2,T,35,TRUE,TRUE,BA,
7:15,21,Sedan,2,T,35,TRUE,TRUE,BA,
7:15,23,Sedan,2,T,35,TRUE,TRUE,BA,
7:15,23,SUV,2,T,35,TRUE,TRUE,BA,
7:15,18,SUV,2,T,35,TRUE,TRUE,BA,
7:15,21,Compact,2,T,35,TRUE,TRUE,BA,
7:15,23,Sedan,2,T,35,TRUE,TRUE,BA,
7:15,16,SUV,2,T,35,TRUE,TRUE,BA,
7:15,18,Van,2,T,35,TRUE,TRUE,BA,
7:15,19,Sedan,2,T,35,TRUE,TRUE,BA,
7:15,16,SUV,2,T,35,TRUE,TRUE,BA,
7:15,20,Compact,2,T,35,TRUE,TRUE,BA,
7:15,20,SUV,2,T,35,TRUE,TRUE,BA,
7:15,17,SUV,2,T,35,TRUE,TRUE,BA,
7:15,17,SUV,2,T,35,TRUE,TRUE,BA,
7:15,19,SUV,2,T,35,TRUE,TRUE,BA,
7:15,20,SUV,2,T,35,TRUE,TRUE,BA,
7:15,18,SUV,2,T,35,TRUE,TRUE,BA,
7:15,20,SUV,2,T,35,TRUE,TRUE,BA,
7:15,21,SUV,2,T,35,TRUE,TRUE,BA,
7:15,17,Sedan,2,T,35,TRUE,TRUE,BA,
7:15,22,SUV,2,T,35,TRUE,TRUE,BA,
7:15,16,SUV,2,T,35,TRUE,TRUE,BA,
7:15,25,Sedan,2,T,35,TRUE,TRUE,BA,
7:15,18,Sedan,2,T,35,TRUE,TRUE,BA,
7:15,19,Sedan,2,T,35,TRUE,TRUE,BA,
7:15,19,Sedan,2,T,35,TRUE,TRUE,BA,
7:15,16,SUV,2,T,35,TRUE,TRUE,BA,
7:15,18,SUV,2,T,35,TRUE,TRUE,BA,
7:15,14,Compact,2,T,35,TRUE,TRUE,BA,
7:15,14,Sedan,2,T,35,TRUE,TRUE,BA,
7:15,17,SUV,2,T,35,TRUE,TRUE,BA,
7:15,15,SUV,2,T,35,TRUE,TRUE,BA,
7:15,15,SUV,2,T,35,TRUE,TRUE,BA,
7:15,13,Sedan,2,T,35,TRUE,TRUE,BA,
7:15,19,Sedan,2,T,35,TRUE,TRUE,BA,
7:15,15,SUV,2,T,35,TRUE,TRUE,BA,
7:15,19,Truck,2,T,35,TRUE,TRUE,BA,
7:15,19,SUV,2,T,35,TRUE,TRUE,BA,
7:15,23,Sedan,2,T,35,TRUE,TRUE,BA,
7:15,16,Sedan,2,T,35,TRUE,TRUE,BA,
7:15,18,Sedan,2,T,35,TRUE,TRUE,BA,
7:25,18,SUV,2,C,35,TRUE,TRUE,BA,
7:25,24,SUV,2,C,35,TRUE,TRUE,BA,
7:25,27,Sedan,2,C,35,TRUE,TRUE,BA,
7:25,25,SUV,2,C,35,TRUE,TRUE,BA,
7:25,23,Sedan,2,C,35,TRUE,TRUE,BA,
7:25,20,Sedan,2,C,35,TRUE,TRUE,BA,
7:25,17,Compact,2,C,35,TRUE,TRUE,BA,
7:25,16,SUV,2,C,35,TRUE,TRUE,BA,
7:25,23,Sedan,2,C,35,TRUE,TRUE,BA,
7:25,20,Sedan,2,C,35,TRUE,TRUE,BA,
7:25,19,SUV,2,C,35,TRUE,TRUE,BA,
7:25,17,Sedan,2,C,35,TRUE,TRUE,BA,
7:25,27,SUV,2,C,35,TRUE,TRUE,BA,
7:25,17,Sedan,2,C,35,TRUE,TRUE,BA,
7:25,19,Sedan,2,C,35,TRUE,TRUE,BA,
7:25,25,SUV,2,C,35,TRUE,TRUE,BA,
7:25,18,Sedan,2,C,35,TRUE,TRUE,BA,
7:25,28,Compact,2,C,35,TRUE,TRUE,BA,
7:25,28,Sedan,2,C,35,TRUE,TRUE,BA,
7:25,30,SUV,2,C,35,TRUE,TRUE,BA,
7:25,24,Sedan,2,C,35,TRUE,TRUE,BA,
7:25,20,Sedan,2,C,35,TRUE,TRUE,BA,
7:25,23,Sedan,2,C,35,TRUE,TRUE,BA,
7:25,28,SUV,2,C,35,TRUE,TRUE,BA,
7:25,18,Sedan,2,C,35,TRUE,TRUE,BA,
7:25,21,Sedan,2,C,35,TRUE,TRUE,BA,
7:25,24,Van,2,C,35,TRUE,TRUE,BA,
7:25,20,Sedan,2,C,35,TRUE,TRUE,BA,
7:25,17,Compact,2,C,35,TRUE,TRUE,BA,
7:25,31,SUV,2,C,35,TRUE,TRUE,BA,
7:25,15,Sedan,2,C,35,TRUE,TRUE,BA,
7:25,20,Sedan,2,C,35,TRUE,TRUE,BA,
7:25,29,Sedan,2,C,35,TRUE,TRUE,BA,
7:25,20,Compact,2,C,35,TRUE,TRUE,BA,
7:25,24,Van,2,C,35,TRUE,TRUE,BA,
7:25,18,Sedan,2,C,35,TRUE,TRUE,BA,
7:25,23,Sedan,2,C,35,TRUE,TRUE,BA,
7:25,24,Sedan,2,C,35,TRUE,TRUE,BA,
7:25,26,Sedan,2,C,35,TRUE,TRUE,BA,
7:25,30,Sedan,2,C,35,TRUE,TRUE,BA,
7:25,19,Truck,2,C,35,TRUE,TRUE,BA,
7:25,24,Sedan,2,C,35,TRUE,TRUE,BA,
7:25,28,SUV,2,C,35,TRUE,TRUE,BA,
7:25,30,Sedan,2,C,35,TRUE,TRUE,BA,
7:25,22,Sedan,2,C,35,TRUE,TRUE,BA,
7:25,18,Sedan,2,C,35,TRUE,TRUE,BA,
7:25,16,Sedan,2,C,35,TRUE,TRUE,BA,
7:25,25,Sedan,2,C,35,TRUE,TRUE,BA,
7:25,30,SUV,2,C,35,TRUE,TRUE,BA,
7:25,22,SUV,2,C,35,TRUE,TRUE,BA,
7:25,19,SUV,2,C,35,TRUE,TRUE,BA,
7:25,22,SUV,2,C,35,TRUE,TRUE,BA,
7:25,27,SUV,2,C,35,TRUE,TRUE,BA,
7:25,17,Sedan,2,C,35,TRUE,TRUE,BA,
7:25,19,SUV,2,C,35,TRUE,TRUE,BA,
7:25,18,Truck,2,C,35,TRUE,TRUE,BA,
7:25,18,Van,2,C,35,TRUE,TRUE,BA,
7:25,21,SUV,2,C,35,TRUE,TRUE,BA,
7:25,24,Compact,2,C,35,TRUE,TRUE,BA,
7:25,29,Sedan,2,C,35,TRUE,TRUE,BA,
7:25,19,SUV,2,C,35,TRUE,TRUE,BA,
7:25,24,Sedan,2,C,35,TRUE,TRUE,BA,
7:25,19,SUV,2,C,35,TRUE,TRUE,BA,
7:25,19,SUV,2,C,35,TRUE,TRUE,BA,
7:25,20,Sedan,2,C,35,TRUE,TRUE,BA,
7:25,20,SUV,2,C,35,TRUE,TRUE,BA,
7:25,21,Compact,2,C,35,TRUE,TRUE,BA,
7:25,19,SUV,2,C,35,TRUE,TRUE,BA,
7:25,24,SUV,2,C,35,TRUE,TRUE,BA,
7:25,27,Sedan,2,C,35,TRUE,TRUE,BA,
7:25,25,SUV,2,C,35,TRUE,TRUE,BA,
7:25,29,SUV,2,C,35,TRUE,TRUE,BA,
7:25,25,Sedan,2,C,35,TRUE,TRUE,BA,
7:25,25,Sedan,2,C,35,TRUE,TRUE,BA,
7:25,34,SUV,2,C,35,TRUE,TRUE,BA,